time,prediction,entry_long,exit_long,entry_short,exit_short,stop_hit,tp_hit,trail_hit,exit_reason
633,3.0,True,False,False,False,False,False,False,
634,3.0,False,False,False,False,False,False,False,
635,-5.0,False,True,False,False,True,False,True,trail
636,-7.0,False,False,True,False,False,False,False,
637,-7.0,False,False,False,False,False,False,False,
638,1.0,False,False,False,False,False,False,False,
639,-3.0,False,False,False,False,False,False,False,
640,-1.0,False,False,False,False,False,False,False,
641,1.0,False,False,False,False,False,False,False,
642,-3.0,False,False,False,True,True,False,True,trail
643,-1.0,False,False,True,False,False,False,False,
644,-1.0,False,False,False,False,False,False,False,
645,1.0,False,False,False,True,True,False,False,sl
646,3.0,True,False,False,False,False,False,False,
647,5.0,False,False,False,False,False,False,False,
648,7.0,False,True,False,False,True,False,True,trail
649,7.0,True,False,False,False,False,False,False,
650,1.0,False,False,False,False,False,False,False,
651,3.0,False,False,False,False,False,False,False,
652,-1.0,False,False,False,False,False,False,False,
653,3.0,False,False,False,False,False,False,False,
654,1.0,False,True,False,False,True,False,True,trail
655,1.0,True,False,False,False,False,False,False,
656,-1.0,False,False,False,False,False,False,False,
657,1.0,False,False,False,False,False,False,False,
658,-1.0,False,False,False,False,False,False,False,
659,-1.0,False,True,False,False,True,False,True,trail
660,-3.0,False,False,True,False,False,False,False,
661,-3.0,False,False,False,False,False,False,False,
662,-5.0,False,False,False,False,False,False,False,
663,-3.0,False,False,False,False,False,False,False,
664,-1.0,False,False,False,False,False,False,False,
665,1.0,False,False,False,False,False,False,False,
666,-1.0,False,False,False,False,False,False,False,
667,1.0,False,False,False,False,False,False,False,
668,1.0,False,False,False,False,False,False,False,
669,3.0,False,False,False,True,True,False,True,trail
670,-1.0,False,False,True,False,False,False,False,
671,-1.0,False,False,False,False,False,False,False,
672,1.0,False,False,False,True,True,False,True,trail
673,3.0,True,False,False,False,False,False,False,
674,-1.0,False,True,False,False,True,False,True,trail
675,1.0,True,False,False,False,False,False,False,
676,3.0,False,False,False,False,False,False,False,
677,1.0,False,False,False,False,False,False,False,
678,-3.0,False,False,False,False,False,False,False,
679,-5.0,False,False,False,False,False,False,False,
680,1.0,False,False,False,False,False,False,False,
681,-1.0,False,False,False,False,False,False,False,
682,-1.0,False,False,False,False,False,False,False,
683,1.0,False,False,False,False,False,False,False,
684,-1.0,False,True,False,False,True,False,True,trail
685,-1.0,False,False,True,False,False,False,False,
686,1.0,False,False,False,False,False,False,False,
687,3.0,False,False,False,False,False,False,False,
688,1.0,False,False,False,False,False,False,False,
689,3.0,False,False,False,True,True,False,True,trail
690,3.0,True,False,False,False,False,False,False,
691,3.0,False,False,False,False,False,False,False,
692,3.0,False,False,False,False,False,False,False,
693,5.0,False,False,False,False,False,False,False,
694,3.0,False,False,False,False,False,False,False,
695,5.0,False,False,False,False,False,False,False,
696,-1.0,False,True,False,False,True,False,True,trail
697,3.0,True,False,False,False,False,False,False,
698,5.0,False,True,False,False,True,False,True,trail
699,-1.0,False,False,True,False,False,False,False,
700,-1.0,False,False,False,False,False,False,False,
701,-1.0,False,False,False,False,False,False,False,
702,-3.0,False,False,False,False,False,False,False,
703,-1.0,False,False,False,False,False,False,False,
704,-3.0,False,False,False,False,False,False,False,
705,-3.0,False,False,False,False,False,False,False,
706,-3.0,False,False,False,False,False,False,False,
707,-5.0,False,False,False,False,False,False,False,
708,-5.0,False,False,False,False,False,False,False,
709,-5.0,False,False,False,True,True,False,True,trail
710,-3.0,False,False,True,False,False,False,False,
711,-3.0,False,False,False,True,False,True,False,tp
712,-7.0,False,False,True,False,False,False,False,
713,-3.0,False,False,False,False,False,False,False,
714,3.0,False,False,False,False,False,False,False,
715,3.0,False,False,False,False,False,False,False,
716,1.0,False,False,False,False,False,False,False,
717,-1.0,False,False,False,False,False,False,False,
718,3.0,False,False,False,True,True,False,True,trail
719,5.0,True,False,False,False,False,False,False,
720,5.0,False,False,False,False,False,False,False,
721,5.0,False,False,False,False,False,False,False,
722,3.0,False,True,False,False,True,False,True,trail
723,1.0,True,False,False,False,False,False,False,
724,3.0,False,False,False,False,False,False,False,
725,5.0,False,True,False,False,True,False,True,trail
726,3.0,True,False,False,False,False,False,False,
727,-1.0,False,False,False,False,False,False,False,
728,-3.0,False,False,False,False,False,False,False,
729,3.0,False,False,False,False,False,False,False,
730,5.0,False,False,False,False,False,False,False,
731,3.0,False,False,False,False,False,False,False,
732,1.0,False,False,False,False,False,False,False,
733,-3.0,False,True,False,False,True,False,True,trail
734,1.0,True,False,False,False,False,False,False,
735,-5.0,False,True,False,False,True,False,True,trail
736,-3.0,False,False,True,False,False,False,False,
737,3.0,False,False,False,False,False,False,False,
738,1.0,False,False,False,False,False,False,False,
739,-1.0,False,False,False,False,False,False,False,
740,1.0,False,False,False,False,False,False,False,
741,3.0,False,False,False,False,False,False,False,
742,-3.0,False,False,False,False,False,False,False,
743,-1.0,False,False,False,False,False,False,False,
744,3.0,False,False,False,False,False,False,False,
745,-3.0,False,False,False,False,False,False,False,
746,1.0,False,False,False,False,False,False,False,
747,-3.0,False,False,False,True,False,True,False,tp
748,-3.0,False,False,True,False,False,False,False,
749,-3.0,False,False,False,False,False,False,False,
750,-1.0,False,False,False,False,False,False,False,
751,-1.0,False,False,False,False,False,False,False,
752,-3.0,False,False,False,False,False,False,False,
753,-1.0,False,False,False,False,False,False,False,
754,1.0,False,False,False,False,False,False,False,
755,-1.0,False,False,False,False,False,False,False,
756,1.0,False,False,False,False,False,False,False,
757,-5.0,False,False,False,False,False,False,False,
758,-3.0,False,False,False,False,False,False,False,
759,-3.0,False,False,False,True,True,False,True,trail
760,-3.0,False,False,True,False,False,False,False,
761,1.0,False,False,False,True,True,False,True,trail
762,3.0,True,False,False,False,False,False,False,
763,1.0,False,True,False,False,True,False,True,trail
764,-1.0,False,False,True,False,False,False,False,
765,1.0,False,False,False,False,False,False,False,
766,3.0,False,False,False,False,False,False,False,
767,-1.0,False,False,False,False,False,False,False,
768,1.0,False,False,False,False,False,False,False,
769,-1.0,False,False,False,False,False,False,False,
770,-1.0,False,False,False,False,False,False,False,
771,1.0,False,False,False,True,True,False,True,trail
772,-1.0,False,False,True,False,False,False,False,
773,1.0,False,False,False,False,False,False,False,
774,-3.0,False,False,False,True,True,False,True,trail
775,-3.0,False,False,True,False,False,False,False,
776,-1.0,False,False,False,False,False,False,False,
777,-1.0,False,False,False,True,True,False,True,trail
778,-1.0,False,False,True,False,False,False,False,
779,1.0,False,False,False,False,False,False,False,
780,-1.0,False,False,False,False,False,False,False,
781,5.0,False,False,False,False,False,False,False,
782,3.0,False,False,False,False,False,False,False,
783,1.0,False,False,False,False,False,False,False,
784,3.0,False,False,False,False,False,False,False,
785,1.0,False,False,False,False,False,False,False,
786,-3.0,False,False,False,False,False,False,False,
787,1.0,False,False,False,False,False,False,False,
788,1.0,False,False,False,False,False,False,False,
789,-5.0,False,False,False,False,False,False,False,
790,-3.0,False,False,False,False,False,False,False,
791,1.0,False,False,False,False,False,False,False,
792,1.0,False,False,False,False,False,False,False,
793,-1.0,False,False,False,False,False,False,False,
794,-3.0,False,False,False,False,False,False,False,
795,1.0,False,False,False,False,False,False,False,
796,-5.0,False,False,False,True,True,False,True,trail
797,-3.0,False,False,True,False,False,False,False,
798,5.0,False,False,False,True,True,False,True,trail
799,1.0,True,False,False,False,False,False,False,
800,-1.0,False,False,False,False,False,False,False,
801,-3.0,False,True,False,False,True,False,True,trail
802,-3.0,False,False,True,False,False,False,False,
803,-1.0,False,False,False,False,False,False,False,
804,-1.0,False,False,False,False,False,False,False,
805,-3.0,False,False,False,True,True,False,True,trail
806,-5.0,False,False,True,False,False,False,False,
807,5.0,False,False,False,True,True,False,False,sl
808,1.0,True,False,False,False,False,False,False,
809,5.0,False,False,False,False,False,False,False,
810,-1.0,False,True,False,False,True,False,True,trail
811,-1.0,False,False,True,False,False,False,False,
812,3.0,False,False,False,False,False,False,False,
813,3.0,False,False,False,True,True,False,True,trail
814,1.0,True,False,False,False,False,False,False,
815,-3.0,False,False,False,False,False,False,False,
816,-1.0,False,False,False,False,False,False,False,
817,1.0,False,False,False,False,False,False,False,
818,1.0,False,False,False,False,False,False,False,
819,-3.0,False,True,False,False,True,False,True,trail
820,-5.0,False,False,True,False,False,False,False,
821,-3.0,False,False,False,False,False,False,False,
822,-3.0,False,False,False,False,False,False,False,
823,-3.0,False,False,False,False,False,False,False,
824,-3.0,False,False,False,True,True,False,True,trail
825,-5.0,False,False,True,False,False,False,False,
826,-5.0,False,False,False,False,False,False,False,
827,-3.0,False,False,False,False,False,False,False,
828,3.0,False,False,False,False,False,False,False,
829,3.0,False,False,False,False,False,False,False,
830,5.0,False,False,False,False,False,False,False,
831,-1.0,False,False,False,True,True,False,True,trail
832,3.0,True,False,False,False,False,False,False,
833,1.0,False,False,False,False,False,False,False,
834,-3.0,False,False,False,False,False,False,False,
835,-3.0,False,False,False,False,False,False,False,
836,-3.0,False,False,False,False,False,False,False,
837,-5.0,False,True,False,False,True,False,True,trail
838,-7.0,False,False,True,False,False,False,False,
839,-5.0,False,False,False,False,False,False,False,
840,-5.0,False,False,False,False,False,False,False,
841,-7.0,False,False,False,False,False,False,False,
842,-3.0,False,False,False,False,False,False,False,
843,-3.0,False,False,False,False,False,False,False,
844,-5.0,False,False,False,False,False,False,False,
845,-5.0,False,False,False,False,False,False,False,
846,1.0,False,False,False,False,False,False,False,
847,3.0,False,False,False,True,True,False,True,trail
848,-5.0,False,False,True,False,False,False,False,
849,-5.0,False,False,False,False,False,False,False,
850,3.0,False,False,False,True,True,False,True,trail
851,7.0,True,False,False,False,False,False,False,
852,3.0,False,False,False,False,False,False,False,
853,3.0,False,False,False,False,False,False,False,
854,-5.0,False,False,False,False,False,False,False,
855,-3.0,False,True,False,False,True,False,True,trail
856,-7.0,False,False,True,False,False,False,False,
857,1.0,False,False,False,False,False,False,False,
858,-3.0,False,False,False,False,False,False,False,
859,-1.0,False,False,False,True,True,False,True,trail
860,5.0,True,False,False,False,False,False,False,
861,3.0,False,False,False,False,False,False,False,
862,-5.0,False,False,False,False,False,False,False,
863,-3.0,False,False,False,False,False,False,False,
864,-3.0,False,True,False,False,True,False,True,trail
865,-3.0,False,False,True,False,False,False,False,
866,-1.0,False,False,False,False,False,False,False,
867,-3.0,False,False,False,False,False,False,False,
868,-5.0,False,False,False,False,False,False,False,
869,3.0,False,False,False,False,False,False,False,
870,5.0,False,False,False,False,False,False,False,
871,-3.0,False,False,False,False,False,False,False,
872,-7.0,False,False,False,False,False,False,False,
873,1.0,False,False,False,True,True,False,True,trail
874,3.0,True,False,False,False,False,False,False,
875,-5.0,False,True,False,False,True,False,True,trail
876,-3.0,False,False,True,False,False,False,False,
877,-7.0,False,False,False,True,True,False,True,trail
878,-1.0,False,False,True,False,False,False,False,
879,5.0,False,False,False,False,False,False,False,
880,3.0,False,False,False,False,False,False,False,
881,1.0,False,False,False,True,True,False,True,trail
882,5.0,True,False,False,False,False,False,False,
883,3.0,False,False,False,False,False,False,False,
884,1.0,False,False,False,False,False,False,False,
885,3.0,False,False,False,False,False,False,False,
886,3.0,False,False,False,False,False,False,False,
887,3.0,False,False,False,False,False,False,False,
888,3.0,False,False,False,False,False,False,False,
889,-3.0,False,False,False,False,False,False,False,
890,1.0,False,True,False,False,True,False,True,trail
891,3.0,True,False,False,False,False,False,False,
892,3.0,False,False,False,False,False,False,False,
893,-1.0,False,False,False,False,False,False,False,
894,1.0,False,False,False,False,False,False,False,
895,7.0,False,False,False,False,False,False,False,
896,1.0,False,False,False,False,False,False,False,
897,1.0,False,True,False,False,False,True,False,tp
898,1.0,True,False,False,False,False,False,False,
899,-5.0,False,False,False,False,False,False,False,
900,-5.0,False,True,False,False,True,False,True,trail
901,-7.0,False,False,True,False,False,False,False,
902,-7.0,False,False,False,False,False,False,False,
903,-5.0,False,False,False,True,False,True,False,tp
904,-7.0,False,False,True,False,False,False,False,
905,-1.0,False,False,False,False,False,False,False,
906,-5.0,False,False,False,False,False,False,False,
907,-3.0,False,False,False,True,True,False,True,trail
908,1.0,True,False,False,False,False,False,False,
909,-3.0,False,False,False,False,False,False,False,
910,1.0,False,False,False,False,False,False,False,
911,1.0,False,False,False,False,False,False,False,
912,-1.0,False,False,False,False,False,False,False,
913,-1.0,False,True,False,False,True,False,True,trail
914,-5.0,False,False,True,False,False,False,False,
915,-1.0,False,False,False,False,False,False,False,
916,-1.0,False,False,False,False,False,False,False,
917,-3.0,False,False,False,False,False,False,False,
918,-5.0,False,False,False,False,False,False,False,
919,-5.0,False,False,False,False,False,False,False,
920,1.0,False,False,False,True,True,False,True,trail
921,5.0,True,False,False,False,False,False,False,
922,-3.0,False,False,False,False,False,False,False,
923,-1.0,False,False,False,False,False,False,False,
924,-1.0,False,False,False,False,False,False,False,
925,-5.0,False,False,False,False,False,False,False,
926,-3.0,False,True,False,False,True,False,True,trail
927,-3.0,False,False,True,False,False,False,False,
928,-5.0,False,False,False,False,False,False,False,
929,-5.0,False,False,False,False,False,False,False,
930,-5.0,False,False,False,False,False,False,False,
931,3.0,False,False,False,False,False,False,False,
932,-1.0,False,False,False,False,False,False,False,
933,-3.0,False,False,False,True,True,False,True,trail
934,-3.0,False,False,True,False,False,False,False,
935,1.0,False,False,False,False,False,False,False,
936,3.0,False,False,False,True,True,False,True,trail
937,3.0,True,False,False,False,False,False,False,
938,1.0,False,False,False,False,False,False,False,
939,1.0,False,False,False,False,False,False,False,
940,-1.0,False,False,False,False,False,False,False,
941,-1.0,False,False,False,False,False,False,False,
942,1.0,False,False,False,False,False,False,False,
943,-3.0,False,False,False,False,False,False,False,
944,-3.0,False,False,False,False,False,False,False,
945,-5.0,False,True,False,False,True,False,True,trail
946,-5.0,False,False,True,False,False,False,False,
947,-3.0,False,False,False,False,False,False,False,
948,1.0,False,False,False,False,False,False,False,
949,-1.0,False,False,False,False,False,False,False,
950,1.0,False,False,False,False,False,False,False,
951,1.0,False,False,False,False,False,False,False,
952,-1.0,False,False,False,False,False,False,False,
953,-1.0,False,False,False,True,True,False,True,trail
954,1.0,True,False,False,False,False,False,False,
955,-3.0,False,False,False,False,False,False,False,
956,-3.0,False,False,False,False,False,False,False,
957,3.0,False,True,False,False,True,False,True,trail
958,3.0,True,False,False,False,False,False,False,
959,5.0,False,False,False,False,False,False,False,
960,1.0,False,True,False,False,True,False,True,trail
961,-1.0,False,False,True,False,False,False,False,
962,-3.0,False,False,False,False,False,False,False,
963,-3.0,False,False,False,True,True,False,True,trail
964,-3.0,False,False,True,False,False,False,False,
965,-5.0,False,False,False,False,False,False,False,
966,-3.0,False,False,False,False,False,False,False,
967,-3.0,False,False,False,False,False,False,False,
968,-3.0,False,False,False,True,True,False,True,trail
969,-3.0,False,False,True,False,False,False,False,
970,-7.0,False,False,False,True,True,False,True,trail
971,-5.0,False,False,True,False,False,False,False,
972,-5.0,False,False,False,False,False,False,False,
973,-1.0,False,False,False,False,False,False,False,
974,-3.0,False,False,False,False,False,False,False,
975,-3.0,False,False,False,False,False,False,False,
976,-3.0,False,False,False,False,False,False,False,
977,-1.0,False,False,False,False,False,False,False,
978,-1.0,False,False,False,True,True,False,True,trail
979,1.0,True,False,False,False,False,False,False,
980,-1.0,False,False,False,False,False,False,False,
981,-3.0,False,False,False,False,False,False,False,
982,-1.0,False,False,False,False,False,False,False,
983,-1.0,False,False,False,False,False,False,False,
984,-3.0,False,False,False,False,False,False,False,
985,-3.0,False,True,False,False,True,False,True,trail
986,-1.0,False,False,True,False,False,False,False,
987,1.0,False,False,False,True,True,False,True,trail
988,3.0,True,False,False,False,False,False,False,
989,1.0,False,False,False,False,False,False,False,
990,-1.0,False,False,False,False,False,False,False,
991,-1.0,False,False,False,False,False,False,False,
992,1.0,False,False,False,False,False,False,False,
993,3.0,False,False,False,False,False,False,False,
994,3.0,False,False,False,False,False,False,False,
995,1.0,False,False,False,False,False,False,False,
996,-1.0,False,True,False,False,True,False,True,trail
997,1.0,True,False,False,False,False,False,False,
998,-1.0,False,False,False,False,False,False,False,
999,-5.0,False,False,False,False,False,False,False,
1000,-3.0,False,False,False,False,False,False,False,
1001,3.0,False,False,False,False,False,False,False,
1002,5.0,False,True,False,False,True,False,True,trail
1003,3.0,True,False,False,False,False,False,False,
1004,1.0,False,False,False,False,False,False,False,
1005,1.0,False,False,False,False,False,False,False,
1006,1.0,False,False,False,False,False,False,False,
1007,-3.0,False,True,False,False,True,False,True,trail
1008,-3.0,False,False,True,False,False,False,False,
1009,-1.0,False,False,False,False,False,False,False,
1010,-1.0,False,False,False,False,False,False,False,
1011,-3.0,False,False,False,False,False,False,False,
1012,-1.0,False,False,False,False,False,False,False,
1013,-1.0,False,False,False,True,True,False,True,trail
1014,3.0,True,False,False,False,False,False,False,
1015,3.0,False,False,False,False,False,False,False,
1016,-3.0,False,False,False,False,False,False,False,
1017,-1.0,False,False,False,False,False,False,False,
1018,-3.0,False,False,False,False,False,False,False,
1019,1.0,False,False,False,False,False,False,False,
1020,1.0,False,False,False,False,False,False,False,
1021,-1.0,False,True,False,False,True,False,True,trail
1022,-5.0,False,False,True,False,False,False,False,
1023,-3.0,False,False,False,False,False,False,False,
1024,3.0,False,False,False,False,False,False,False,
1025,3.0,False,False,False,False,False,False,False,
1026,-1.0,False,False,False,False,False,False,False,
1027,1.0,False,False,False,False,False,False,False,
1028,1.0,False,False,False,False,False,False,False,
1029,-1.0,False,False,False,True,True,False,True,trail
1030,-3.0,False,False,True,False,False,False,False,
1031,3.0,False,False,False,False,False,False,False,
1032,3.0,False,False,False,False,False,False,False,
1033,1.0,False,False,False,False,False,False,False,
1034,-1.0,False,False,False,False,False,False,False,
1035,5.0,False,False,False,True,True,False,False,sl
1036,3.0,True,False,False,False,False,False,False,
1037,-3.0,False,True,False,False,True,False,True,trail
1038,-3.0,False,False,True,False,False,False,False,
1039,-5.0,False,False,False,True,True,False,True,trail
1040,-1.0,False,False,True,False,False,False,False,
1041,-5.0,False,False,False,False,False,False,False,
1042,-5.0,False,False,False,False,False,False,False,
1043,-3.0,False,False,False,False,False,False,False,
1044,-3.0,False,False,False,False,False,False,False,
1045,-5.0,False,False,False,False,False,False,False,
1046,-1.0,False,False,False,False,False,False,False,
1047,-1.0,False,False,False,False,False,False,False,
1048,-1.0,False,False,False,False,False,False,False,
1049,-5.0,False,False,False,False,False,False,False,
1050,-3.0,False,False,False,False,False,False,False,
1051,-1.0,False,False,False,False,False,False,False,
1052,-1.0,False,False,False,False,False,False,False,
1053,1.0,False,False,False,False,False,False,False,
1054,-3.0,False,False,False,False,False,False,False,
1055,-3.0,False,False,False,True,False,True,False,tp
1056,-3.0,False,False,True,False,False,False,False,
1057,-1.0,False,False,False,False,False,False,False,
1058,-1.0,False,False,False,True,True,False,True,trail
1059,-1.0,False,False,True,False,False,False,False,
1060,-5.0,False,False,False,True,True,False,True,trail
1061,1.0,True,False,False,False,False,False,False,
1062,3.0,False,False,False,False,False,False,False,
1063,3.0,False,False,False,False,False,False,False,
1064,1.0,False,True,False,False,True,False,True,trail
1065,5.0,True,False,False,False,False,False,False,
1066,3.0,False,False,False,False,False,False,False,
1067,1.0,False,True,False,False,True,False,True,trail
1068,1.0,True,False,False,False,False,False,False,
1069,3.0,False,False,False,False,False,False,False,
1070,1.0,False,False,False,False,False,False,False,
1071,1.0,False,False,False,False,False,False,False,
1072,-1.0,False,False,False,False,False,False,False,
1073,-3.0,False,True,False,False,True,False,True,trail
1074,-5.0,False,False,True,False,False,False,False,
1075,-5.0,False,False,False,False,False,False,False,
1076,-1.0,False,False,False,False,False,False,False,
1077,-1.0,False,False,False,False,False,False,False,
1078,-1.0,False,False,False,False,False,False,False,
1079,-1.0,False,False,False,True,True,False,True,trail
1080,3.0,True,False,False,False,False,False,False,
1081,3.0,False,False,False,False,False,False,False,
1082,-3.0,False,False,False,False,False,False,False,
1083,-3.0,False,False,False,False,False,False,False,
1084,1.0,False,True,False,False,True,False,True,trail
1085,1.0,True,False,False,False,False,False,False,
1086,3.0,False,False,False,False,False,False,False,
1087,7.0,False,False,False,False,False,False,False,
1088,5.0,False,False,False,False,False,False,False,
1089,-1.0,False,False,False,False,False,False,False,
1090,-5.0,False,False,False,False,False,False,False,
1091,1.0,False,True,False,False,True,False,True,trail
1092,3.0,True,False,False,False,False,False,False,
1093,-3.0,False,False,False,False,False,False,False,
1094,-3.0,False,True,False,False,True,False,True,trail
1095,-3.0,False,False,True,False,False,False,False,
1096,1.0,False,False,False,False,False,False,False,
1097,1.0,False,False,False,True,True,False,True,trail
1098,1.0,True,False,False,False,False,False,False,
1099,-3.0,False,False,False,False,False,False,False,
1100,-3.0,False,True,False,False,True,False,True,trail
1101,1.0,True,False,False,False,False,False,False,
1102,-5.0,False,True,False,False,True,False,True,trail
1103,-5.0,False,False,True,False,False,False,False,
1104,-3.0,False,False,False,False,False,False,False,
1105,-3.0,False,False,False,False,False,False,False,
1106,1.0,False,False,False,True,True,False,True,trail
1107,1.0,True,False,False,False,False,False,False,
1108,-1.0,False,False,False,False,False,False,False,
1109,-3.0,False,False,False,False,False,False,False,
1110,5.0,False,False,False,False,False,False,False,
1111,-1.0,False,False,False,False,False,False,False,
1112,-3.0,False,False,False,False,False,False,False,
1113,-1.0,False,False,False,False,False,False,False,
1114,-5.0,False,False,False,False,False,False,False,
1115,1.0,False,False,False,False,False,False,False,
1116,1.0,False,False,False,False,False,False,False,
1117,1.0,False,False,False,False,False,False,False,
1118,-3.0,False,False,False,False,False,False,False,
1119,-3.0,False,False,False,False,False,False,False,
1120,-3.0,False,False,False,False,False,False,False,
1121,-3.0,False,False,False,False,False,False,False,
1122,-3.0,False,False,False,False,False,False,False,
1123,-1.0,False,False,False,False,False,False,False,
1124,-3.0,False,False,False,False,False,False,False,
1125,-1.0,False,False,False,False,False,False,False,
1126,-1.0,False,False,False,False,False,False,False,
1127,-5.0,False,False,False,False,False,False,False,
1128,-1.0,False,False,False,False,False,False,False,
1129,1.0,False,False,False,False,False,False,False,
1130,-3.0,False,False,False,False,False,False,False,
1131,3.0,False,True,False,False,True,False,True,trail
1132,-1.0,False,False,True,False,False,False,False,
1133,1.0,False,False,False,True,True,False,True,trail
1134,-1.0,False,False,True,False,False,False,False,
1135,-1.0,False,False,False,True,True,False,True,trail
1136,-1.0,False,False,True,False,False,False,False,
1137,3.0,False,False,False,False,False,False,False,
1138,-5.0,False,False,False,False,False,False,False,
1139,-5.0,False,False,False,False,False,False,False,
1140,-3.0,False,False,False,False,False,False,False,
1141,-3.0,False,False,False,True,False,True,False,tp
1142,-5.0,False,False,True,False,False,False,False,
1143,-5.0,False,False,False,False,False,False,False,
1144,-3.0,False,False,False,False,False,False,False,
1145,-7.0,False,False,False,False,False,False,False,
1146,-5.0,False,False,False,False,False,False,False,
1147,5.0,False,False,False,True,True,False,True,trail
1148,1.0,True,False,False,False,False,False,False,
1149,-1.0,False,False,False,False,False,False,False,
1150,-5.0,False,False,False,False,False,False,False,
1151,-5.0,False,True,False,False,True,False,True,trail
1152,-5.0,False,False,True,False,False,False,False,
1153,-1.0,False,False,False,False,False,False,False,
1154,-3.0,False,False,False,False,False,False,False,
1155,-3.0,False,False,False,True,True,False,True,trail
1156,-1.0,False,False,True,False,False,False,False,
1157,-3.0,False,False,False,True,True,False,True,trail
1158,1.0,True,False,False,False,False,False,False,
1159,-1.0,False,False,False,False,False,False,False,
1160,-1.0,False,False,False,False,False,False,False,
1161,-1.0,False,False,False,False,False,False,False,
1162,-1.0,False,False,False,False,False,False,False,
1163,1.0,False,False,False,False,False,False,False,
1164,1.0,False,False,False,False,False,False,False,
1165,-1.0,False,False,False,False,False,False,False,
1166,3.0,False,False,False,False,False,False,False,
1167,1.0,False,False,False,False,False,False,False,
1168,3.0,False,False,False,False,False,False,False,
1169,-5.0,False,True,False,False,True,False,True,trail
1170,-5.0,False,False,True,False,False,False,False,
1171,5.0,False,False,False,False,False,False,False,
1172,-1.0,False,False,False,False,False,False,False,
1173,-1.0,False,False,False,False,False,False,False,
1174,-1.0,False,False,False,False,False,False,False,
1175,-1.0,False,False,False,False,False,False,False,
1176,1.0,False,False,False,False,False,False,False,
1177,3.0,False,False,False,True,True,False,True,trail
1178,-3.0,False,False,True,False,False,False,False,
1179,-1.0,False,False,False,False,False,False,False,
1180,1.0,False,False,False,False,False,False,False,
1181,-3.0,False,False,False,False,False,False,False,
1182,5.0,False,False,False,True,True,False,True,trail
1183,5.0,True,False,False,False,False,False,False,
1184,5.0,False,False,False,False,False,False,False,
1185,3.0,False,False,False,False,False,False,False,
1186,-5.0,False,True,False,False,True,False,True,trail
1187,-7.0,False,False,True,False,False,False,False,
1188,-5.0,False,False,False,False,False,False,False,
1189,-5.0,False,False,False,True,True,False,True,trail
1190,-5.0,False,False,True,False,False,False,False,
1191,-1.0,False,False,False,False,False,False,False,
1192,-3.0,False,False,False,False,False,False,False,
1193,1.0,False,False,False,False,False,False,False,
1194,-3.0,False,False,False,False,False,False,False,
1195,-5.0,False,False,False,False,False,False,False,
1196,-1.0,False,False,False,True,True,False,True,trail
1197,5.0,True,False,False,False,False,False,False,
1198,3.0,False,True,False,False,True,False,True,trail
1199,-1.0,False,False,True,False,False,False,False,
1200,-5.0,False,False,False,False,False,False,False,
1201,-1.0,False,False,False,False,False,False,False,
1202,-1.0,False,False,False,False,False,False,False,
1203,5.0,False,False,False,False,False,False,False,
1204,-1.0,False,False,False,False,False,False,False,
1205,1.0,False,False,False,False,False,False,False,
1206,3.0,False,False,False,True,True,False,True,trail
1207,3.0,True,False,False,False,False,False,False,
1208,3.0,False,False,False,False,False,False,False,
1209,1.0,False,False,False,False,False,False,False,
1210,5.0,False,True,False,False,True,False,True,trail
1211,1.0,True,False,False,False,False,False,False,
1212,-1.0,False,False,False,False,False,False,False,
1213,3.0,False,False,False,False,False,False,False,
1214,-1.0,False,False,False,False,False,False,False,
1215,5.0,False,False,False,False,False,False,False,
1216,3.0,False,False,False,False,False,False,False,
1217,1.0,False,False,False,False,False,False,False,
1218,-1.0,False,True,False,False,False,True,False,tp
1219,-1.0,False,False,True,False,False,False,False,
1220,-5.0,False,False,False,False,False,False,False,
1221,-5.0,False,False,False,False,False,False,False,
1222,-5.0,False,False,False,False,False,False,False,
1223,-7.0,False,False,False,True,True,False,True,trail
1224,-3.0,False,False,True,False,False,False,False,
1225,3.0,False,False,False,True,True,False,True,trail
1226,1.0,True,False,False,False,False,False,False,
1227,5.0,False,True,False,False,True,False,True,trail
1228,-1.0,False,False,True,False,False,False,False,
1229,-5.0,False,False,False,False,False,False,False,
1230,-1.0,False,False,False,False,False,False,False,
1231,3.0,False,False,False,False,False,False,False,
1232,-1.0,False,False,False,True,True,False,True,trail
1233,-3.0,False,False,True,False,False,False,False,
1234,-1.0,False,False,False,False,False,False,False,
1235,-3.0,False,False,False,False,False,False,False,
1236,-1.0,False,False,False,False,False,False,False,
1237,-1.0,False,False,False,False,False,False,False,
1238,-1.0,False,False,False,False,False,False,False,
1239,1.0,False,False,False,False,False,False,False,
1240,-1.0,False,False,False,True,True,False,True,trail
1241,3.0,True,False,False,False,False,False,False,
1242,1.0,False,False,False,False,False,False,False,
1243,-3.0,False,False,False,False,False,False,False,
1244,1.0,False,False,False,False,False,False,False,
1245,3.0,False,False,False,False,False,False,False,
1246,1.0,False,False,False,False,False,False,False,
1247,1.0,False,False,False,False,False,False,False,
1248,1.0,False,False,False,False,False,False,False,
1249,1.0,False,False,False,False,False,False,False,
1250,1.0,False,False,False,False,False,False,False,
1251,3.0,False,False,False,False,False,False,False,
1252,5.0,False,True,False,False,True,False,True,trail
1253,5.0,True,False,False,False,False,False,False,
1254,-3.0,False,False,False,False,False,False,False,
1255,-3.0,False,True,False,False,True,False,True,trail
